genename PIP_sum PIP_0hr_GABA PIP_1hr_GABA PIP_6hr_GABA PIP_diff
PSMD2 0.0583849777071245 0.0583849777071245 NA NA -0.0583849777071245
MT1X 0.0841141131345634 0.0716271073004825 0.0124870058340809 NA -0.0591401014664016
MTIF3 0.128271555852383 0.0941991448715613 0.0127556606261873 0.0213167503546347 -0.0601267338907393
SYNDIG1L 0.364734130289837 0.212476084757296 0.152258045532541 NA -0.060218039224755
DZIP3 0.112530836688249 0.0863954385794844 0.00822311360475137 0.0179122845040136 -0.0602600404707194
DMGDH 0.262703776309865 0.161492517512543 0.0149021219181337 0.0863091368791881 -0.0602812587152212
DYNC1I1 0.157457110720695 0.109065575283151 0.0123992627528455 0.0359922726846983 -0.0606740398456072
PPP1R14C 0.0611349995134463 0.0611349995134463 NA NA -0.0611349995134463
ABCA7 0.189593884597485 0.125404266163584 0.0104536326416854 0.0537359857922154 -0.0612146477296832
TTYH2 0.0973660323834094 0.0796711356536533 0.0176948967297561 NA -0.0619762389238972
LIN54 0.0862907200841285 0.0741474945376628 0.0121432255464657 NA -0.0620042689911971
HINT2 0.0620471714591356 0.0620471714591356 NA NA -0.0620471714591356
RPP38 0.120030557523274 0.0911419020366884 0.011317152580171 0.0175715029064146 -0.0622532465501028
IDUA 0.0626066393448658 0.0626066393448658 NA NA -0.0626066393448658
SEC11C 0.102379582047167 0.082900077317722 NA 0.0194795047294447 -0.0634205725882773
DCUN1D2 0.136936520524405 0.10036168000831 0.0106194929081866 0.0259553476079081 -0.0637868394922153
WDR45B 0.166877371931059 0.115829482906534 0.0510478890245248 NA -0.0647815938820092
UTS2 0.126138253102212 0.0955493453700623 NA 0.03058890773215 -0.0649604376379123
ATP6V1H 0.0885057116405479 0.0768888908916623 0.0116168207488856 NA -0.0652720701427767
CACNG5 0.143123082475039 0.104620635966002 0.0133333271429709 0.0251691193660663 -0.0661181894569648
RABL6 0.104958597847422 0.0855528348822126 NA 0.0194057629652098 -0.0661470719170028
SND1 0.0970321689560742 0.0816578487276861 NA 0.0153743202283881 -0.066283528499298
PCDHGB4 0.117502919515187 0.0924480226294436 0.0250548968857431 NA -0.0673931257437005
ADAMTSL1 0.134893695677756 0.101831408309568 0.0120036906926155 0.0210585966755726 -0.0687691209413799
PXDN 0.296283484272757 0.182610404185446 0.113673080087311 NA -0.068937324098135
ANAPC5 0.11345622565173 0.0912951675452645 NA 0.0221610581064652 -0.0691341094387993
GABRB3 0.161461418409376 0.115533880154151 0.0285528423721214 0.017374695883104 -0.0696063418989256
POLR2L 0.0974573083257492 0.0836131970150904 0.0138441113106588 NA -0.0697690857044316
TEAD4 0.140170523702116 0.105565443999601 0.0140340530095912 0.0205710266929239 -0.0709603642970859
RELN 0.136849085577116 0.104669611064718 0.0132534723612281 0.0189260021511702 -0.0724901365523197
GABRA5 0.132558226300024 0.102580603218669 0.0152291065510977 0.014748516530257 -0.0726029801373143
TTC21A 0.105746517626041 0.0892232459469434 0.0165232716790978 NA -0.0726999742678456
STEAP3 0.0938753550418853 0.0836639516085306 0.0102114034333547 NA -0.0734525481751759
KIAA0319 0.0736583477138684 0.0736583477138684 NA NA -0.0736583477138684
CCDC77 0.0742192071256799 0.0742192071256799 NA NA -0.0742192071256799
IFT88 0.106510632007564 0.0906395918029601 0.0158710402046043 NA -0.0747685515983558
NEFH 0.160023422134807 0.118147729919726 0.0418756922150814 NA -0.0762720377046446
ODF3B 0.102348443210993 0.0895355157314607 0.0128129274795319 NA -0.0767225882519288
JOSD2 0.120461161278199 0.0987442282990798 0.0217169329791195 NA -0.0770272953199603
WNT10B 0.130345277932094 0.104204799791163 0.0112643095306699 0.014876168610261 -0.0780643216502321
WAPL 0.140798170362897 0.109529999847886 0.0115413504096076 0.0197268201054034 -0.078261829332875
SYT16 0.107673373814752 0.0931195363201102 0.0145538374946417 NA -0.0785656988254685
CDK6 0.218326401790036 0.148681904612254 0.0121032929722384 0.0575412042055432 -0.0790374074344724
TAMM41 0.300977371718873 0.190050297194206 0.0906613079265887 0.0202657665980782 -0.0791232226695391
ST18 0.107543738555545 0.0936753926117395 0.0138683459438059 NA -0.0798070466679336
LHX2 0.145839670564261 0.1128392831445 0.0123078619712858 0.0206925254484751 -0.0798388957247391
PYROXD2 0.120755969135608 0.100912560213812 NA 0.0198434089217965 -0.0810691512920155
TMTC4 0.0822385271723171 0.0822385271723171 NA NA -0.0822385271723171
ILKAP 0.151656234438998 0.117153112327194 0.0153639659303524 0.0191391561814519 -0.0826499902153897
ETV3 0.18215039168687 0.132477358756407 0.0320680113105233 0.0176050216199397 -0.082804325825944
NBEAL1 0.29334269358098 0.188328138144687 0.0110600495273294 0.0939545059089632 -0.0833135827083944
NRG2 0.103423141442036 0.0937191577118335 0.00970398373020276 NA -0.0840151739816307
GLUL 0.18426706769236 0.134306655542268 0.03121061751818 0.0187497946319124 -0.0843462433921756
BRPF3 0.241233532852535 0.163050198201001 0.0466087946412219 0.0315745400103121 -0.084866863549467
HSF2BP 0.0851168538066229 0.0851168538066229 NA NA -0.0851168538066229
RRAGA 0.152803645930871 0.118994809380883 0.0126929350451406 0.0211159015048475 -0.0851859728308949
MRGPRE 0.0859517493739055 0.0859517493739055 NA NA -0.0859517493739055
HPS3 0.158175837865418 0.122223912841315 0.0171975697457065 0.0187543552783964 -0.0862719878172121
SLC4A5 0.0870596249452767 0.0870596249452767 NA NA -0.0870596249452767
PLK5 0.118895134460543 0.102985314650682 0.0159098198098613 NA -0.0870754948408207
EEF1A2 0.330051233803698 0.208718661245939 0.0119707178495787 0.10936185470818 -0.0873860886881803
ABHD17A 0.147240537658321 0.117753713367714 0.0112965378779988 0.0181902864126078 -0.0882668890771074
SLC5A11 0.148395489071496 0.119045333812504 0.0103500175143431 0.0190001377446485 -0.0896951785535124
DNAH12 0.0899717044824581 0.0899717044824581 NA NA -0.0899717044824581
ACTR1A 0.138949723430913 0.114633602646805 0.0119009119905085 0.0124152087935998 -0.0903174818626967
CDHR2 0.174484787371657 0.132710406996253 0.0226662923206115 0.0191080880547929 -0.0909360266208486
GFRA3 0.0909619818116225 0.0909619818116225 NA NA -0.0909619818116225
SPPL3 0.308106062564527 0.200199060125758 0.0317623600860236 0.0761446423527451 -0.0922920576869893
TMEM238 0.135012720801924 0.114545690829931 NA 0.0204670299719927 -0.0940786608579383
MMP17 0.16065950176858 0.127437547804421 0.0112864530054356 0.0219355009587237 -0.0942155938402617
SNX13 0.249117146830649 0.17169880625414 0.0438086174798448 0.0336097230966642 -0.094280465677631
SLC29A2 0.247235482457455 0.171401562773975 NA 0.07583391968348 -0.095567643090495
FER 0.149952443686372 0.122890234943261 0.0105515530761874 0.0165106556669239 -0.0958280262001497
SAFB2 0.160695461513012 0.128477515525209 0.0176127756489495 0.0146051703388533 -0.0962595695374062
TCN2 0.226192007193559 0.161251346952217 NA 0.0649406602413425 -0.0963106867108745
CRY2 0.125106673197017 0.110842584893331 NA 0.0142640883036862 -0.0965784965896448
VCP 0.146673685804999 0.121640867581147 0.0116760621465594 0.0133567560772928 -0.0966080493572948
DTYMK 0.206929802729036 0.151893737042018 0.0381246640350538 0.0169114016519639 -0.0968576713550003
DENND2A 0.187702903850568 0.142718632273054 0.0136471638544423 0.0313371077230714 -0.0977343606955403
PRR5 0.13164029264784 0.11513069364702 NA 0.0165095990008203 -0.0986210946461997
NFIB 0.266312064868644 0.182569725478112 0.0660073309130673 0.017735008477465 -0.0988273860875797
MPP2 0.181529607548252 0.140245524220516 0.0175339047332908 0.0237501785944447 -0.0989614408927805
WNT3 0.129997676674242 0.114504798012567 0.0154928786616753 NA -0.0990119193508917
DPY19L1 0.179213353819623 0.140361113340018 NA 0.0388522404796051 -0.101508872860413
CHCHD10 0.101914798614385 0.101914798614385 NA NA -0.101914798614385
HBQ1 0.133523261143784 0.117990049542754 0.0155332116010302 NA -0.102456837941724
LSM10 0.186949686348427 0.144975322932193 0.00954287941037069 0.0324314840058629 -0.103000959515959
PRR19 0.17968683429306 0.141632800570092 0.0125886889189092 0.0254653448040583 -0.103578766847124
TRAM1L1 0.185714982899106 0.144798245393759 0.0218649706381124 0.0190517668672345 -0.103881507888412
DENND4B 0.26522642793006 0.184753506459576 0.0804729214704837 NA -0.104280584989092
SPECC1L 0.108488437686408 0.108488437686408 NA NA -0.108488437686408
IRF2BPL 0.18661228053872 0.148803708784629 0.0123477492770554 0.0254608224770352 -0.110995137030538
OR6A2 0.138688319013296 0.125015519658317 0.0136727993549788 NA -0.111342720303338
THUMPD2 0.349618817984565 0.23128260124593 NA 0.118336216738635 -0.112946384507295
SHC1 0.210645725947268 0.161925752028132 NA 0.0487199739191359 -0.113205778108996
RBM23 0.140775791623464 0.127358931698027 0.013416859925437 NA -0.11394207177259
SLC25A19 0.153652473847359 0.134425998012038 NA 0.019226475835321 -0.115199522176717
NCBP2 0.148888807763459 0.132125644633474 NA 0.0167631631299848 -0.115362481503489
CCDC59 0.179420113124804 0.147429754822966 0.0120187607490023 0.0199715975528361 -0.115439396521128
OMG 0.148650113102028 0.132486782312247 NA 0.0161633307897815 -0.116323451522466
ZNF423 0.192999988554811 0.155365047829079 0.0135963636609835 0.0240385770647487 -0.117730107103347
RNF38 0.265271603185697 0.191504333444518 0.060417543730855 0.0133497260103245 -0.117737063703339
HACD2 0.179550266148599 0.148704000490981 0.0119454771487753 0.0189007885088428 -0.117857734833363
MTFR1 0.118123422501562 0.118123422501562 NA NA -0.118123422501562
RAN 0.234841133766299 0.176764881967423 0.0178306378390618 0.0402456139598144 -0.118688630168547
RGS7 0.172748848557728 0.14616693860198 0.0265819099557484 NA -0.119585028646232
SYT3 0.16723264951963 0.144964017808183 0.00965210856972165 0.0126165231417253 -0.122695386096736
WASHC1 0.157033594286485 0.140937317347623 0.0160962769388621 NA -0.124841040408761
GSTO2 0.215101789759704 0.170540273911197 0.0140470783955359 0.0305144374529712 -0.12597875806269
PKP4 0.211629569542463 0.168934611821653 0.011578423296726 0.0311165344240844 -0.126239654100843
CBLB 0.188531263610061 0.15921303885402 NA 0.0293182247560411 -0.129894814097979
ZNF813 0.29791927294978 0.214093654293009 0.0572341495912336 0.0265914690655377 -0.130268035636238
UGGT2 0.280404336422055 0.205931511482689 0.0744728249393664 NA -0.131458686543323
GPC1 0.168860482174071 0.15056277474976 NA 0.0182977074243107 -0.132265067325449
ZNF169 0.233226888718526 0.182872008323659 NA 0.0503548803948671 -0.132517127928792
MTIF2 0.222291173757152 0.178490032054663 0.0126072052438937 0.0311939364585955 -0.134688890352174
SLC39A10 0.299598403695968 0.217464610651291 0.0700566210335033 0.0120771720111738 -0.135330817606614
DRAP1 0.15559974659314 0.146429721918333 NA 0.00917002467480654 -0.137259697243526
PLEKHA1 0.169279635203656 0.153471610051043 0.0158080251526128 NA -0.13766358489843
MIIP 0.138598673325042 0.138598673325042 NA NA -0.138598673325042
KIF22 0.19455251277596 0.167063904022264 0.011297382166617 0.0161912265870791 -0.139575295268568
FAM20C 0.248050690292696 0.19394322739356 0.012324494793759 0.0417829681053765 -0.139835764494425
PCDHGA12 0.232835313223365 0.186368815560959 0.0129804249030757 0.0334860727593305 -0.139902317898553
XPO5 0.216685268085438 0.178582645291965 0.0226413708019648 0.0154612519915081 -0.140480022498492
SPDYE16 0.140584148153359 0.140584148153359 NA NA -0.140584148153359
YIF1A 0.331608029076811 0.236146074288012 NA 0.0954619547887994 -0.140684119499213
RSPRY1 0.225375865905836 0.183271305587839 0.0247909220271172 0.0173136382908802 -0.141166745269842
TOLLIP 0.168412435003461 0.155641816540134 0.0127706184633273 NA -0.142871198076807
COL11A2 0.232874848204354 0.188243006336926 0.0301232866332389 0.0145085552341894 -0.143611164469498
CATSPERE 0.167459277903165 0.156076717443785 0.01138256045938 NA -0.144694156984405
VWA8 0.184515027686052 0.164955892584236 0.0195591351018162 NA -0.14539675748242
GBE1 0.177745022694762 0.162141730143446 0.0156032925513155 NA -0.14653843759213
TCERG1L 0.228063932830376 0.188586393575223 0.0117236949619494 0.0277538442932036 -0.14910885432007
HEATR4 0.204615820468088 0.177796754512021 0.0104566128146808 0.016362453141386 -0.150977688555954
SPA17 0.248788963624189 0.200180592325612 0.0113073933922678 0.0373009779063088 -0.151572221027035
KCNS3 0.229248948862306 0.190480965754256 0.0151253264777975 0.0236426566302522 -0.151712982646206
GSPT1 0.213679971303528 0.183201871048528 0.0103823129111369 0.0200957873438635 -0.152723770793528
FAM20A 0.195703141334326 0.176257160556298 NA 0.0194459807780275 -0.15681117977827
UNC13B 0.189448497272535 0.174122898944802 0.0153255983277325 NA -0.15879730061707
PDLIM5 0.181509809715471 0.170507807542127 0.0110020021733439 NA -0.159505805368783
DBP 0.218073528873249 0.19160226415591 0.010598710388487 0.0158725543288523 -0.165130999438571
PAPSS2 0.165696338067442 0.165696338067442 NA NA -0.165696338067442
PIANP 0.276475638687367 0.22181814457039 0.025212959750728 0.0294445343662485 -0.167160650453413
DCAF4 0.234601556336483 0.20240716018826 0.0103575041018932 0.0218368920463299 -0.170212764040037
RAB8B 0.192427578550273 0.181797949658894 0.0106296288913793 NA -0.171168320767515
PRRC2A 0.211198877074047 0.192828135635001 NA 0.0183707414390462 -0.174457394195955
POLR1D 0.305883946751083 0.240323625846975 0.0291214199694525 0.0364389009346559 -0.174763304942867
ITPA 0.175630435390926 0.175630435390926 NA NA -0.175630435390926
CCNB2 0.220225053668444 0.199918406624396 0.0077267228005693 0.0125799242434792 -0.179611759580348
ECH1 0.184299504683652 0.184299504683652 NA NA -0.184299504683652
SYN3 0.396430091838616 0.291560631673087 0.0592397690952067 0.0456296910703228 -0.186691171507557
IVD 0.252383214454928 0.220772692923459 NA 0.0316105215314688 -0.18916217139199
SMC1B 0.253755523439561 0.221968224315729 0.0107955836880824 0.0209917154357495 -0.190180925191897
CPNE7 0.252829877239688 0.223555294595664 NA 0.0292745826440239 -0.19428071195164
ZNF232 0.222397784503208 0.212368834472351 0.0100289500308571 NA -0.202339884441494
ZNF135 0.28270959527811 0.243580207826057 0.0152666311618438 0.0238627562902092 -0.204450820374004
EIF5 0.205553716726955 0.205553716726955 NA NA -0.205553716726955
ZBTB1 0.24560174788661 0.227500721991459 NA 0.0181010258951509 -0.209399696096308
USP8 0.307745600760584 0.259854151123685 0.0204191136326074 0.0274723360042919 -0.211962701486786
PHRF1 0.281059559290972 0.246624186644885 0.0157354622026195 0.0186999104434674 -0.212188813998798
TBRG1 0.260853243399902 0.236935611202828 NA 0.0239176321970739 -0.213017979005754
GLDN 0.316221883757794 0.265810215473794 NA 0.0504116682839998 -0.215398547189794
LRP2 0.216881709423844 0.216881709423844 NA NA -0.216881709423844
SH3RF3 0.220197648516703 0.220197648516703 NA NA -0.220197648516703
SULT4A1 0.432655472695921 0.326692749295994 0.0447982700431905 0.0611644533567367 -0.220730025896067
MTMR10 0.221924226376137 0.221924226376137 NA NA -0.221924226376137
PRKAG2 0.230103334864998 0.230103334864998 NA NA -0.230103334864998
ARFRP1 0.315080797629828 0.274785043261067 0.0222573879150274 0.0180383664537335 -0.234489288892306
DUSP16 0.238826949251214 0.238826949251214 NA NA -0.238826949251214
RALGAPA1 0.311379605169639 0.281256911835699 0.0140757443317692 0.0160469490021712 -0.251134218501759
TMED3 0.283011099895179 0.270247459039114 0.0127636408560647 NA -0.257483818183049
CUL3 0.309563406308318 0.285543051625146 0.00927847693719297 0.0147418777459791 -0.261522696941974
PCTP 0.323008714812874 0.292668198113267 NA 0.0303405166996066 -0.26232768141366
SLC49A4 0.387874298885319 0.326592986041972 0.0125239336010087 0.0487573792423384 -0.265311673198625
CTNND2 0.267126477789337 0.267126477789337 NA NA -0.267126477789337
NUMA1 0.344780674658957 0.307776701593222 0.0370039730657346 NA -0.270772728527487
MRPL24 0.386549721562689 0.331801618602697 NA 0.0547481029599919 -0.277053515642705
SDCCAG8 0.365275230132937 0.329380747853941 0.0358944822789955 NA -0.293486265574946
STIM2 0.354683002721566 0.32753767170587 NA 0.0271453310156956 -0.300392340690174
SLC9C2 0.358998662327588 0.330220260507573 0.0126196971016933 0.0161587047183216 -0.301441858687558
CENPJ 0.379012373290191 0.357821913390409 0.0211904598997822 NA -0.336631453490627
TMEM50B 0.741342279365727 0.542739700442708 0.105935849149919 0.0926667297731003 -0.344137121519689
SDK1 0.419391285885847 0.383276297756728 0.0361149881291186 NA -0.347161309627609
CHTOP 0.376395250251501 0.363165518804954 NA 0.0132297314465466 -0.349935787358407
GANAB 0.406322334266308 0.393014136634682 0.0133081976316256 NA -0.379705939003056
APC2 0.687529300835901 0.534641540968153 0.152887759867748 NA -0.381753781100405
ZCCHC7 0.638615036780131 0.539592248446989 0.0149768063383122 0.0840459819948299 -0.440569460113847
PTK7 0.504696835627198 0.475460592121599 0.0142054676470865 0.0150307758585121 -0.446224348616
SETD6 0.470109686357702 0.470109686357702 NA NA -0.470109686357702
ANKRD45 0.711147938307368 0.626269804743492 0.0188822899685542 0.0659958435953221 -0.541391671179616
PPFIA3 0.992342122152665 0.773932372678425 0.191195263933342 0.0272144855408976 -0.555522623204185
CHAC2 1.01253569153467 0.796203533865834 0.203094259941328 0.0132378977275127 -0.579871376196993
CCDC60 0.820702955973694 0.707452789993962 0.0387396636238572 0.0745105023558744 -0.59420262401423
DOP1A 0.660016682996079 0.64785100019628 0.0121656827997991 NA -0.635685317396481
CDHR1 0.681438152363732 0.664830636087669 NA 0.0166075162760632 -0.648223119811606
CTDSPL 0.654068950734333 0.654068950734333 NA NA -0.654068950734333
ZNF19 0.681791182356847 0.669349635260431 0.0124415470964157 NA -0.656908088164015
ATG13 0.827751165944942 0.779650674393185 0.0318825594788573 0.0162179320729 -0.731550182841428
PLAA 0.860217544771881 0.809717470018656 0.0327659603669248 0.0177341143862997 -0.759217395265432
DCP1B 0.832485070729137 0.797985811018916 0.0067388667750744 0.0277603929351464 -0.763486551308695
TRA2B 0.895440144951814 0.835247777349903 NA 0.0601923676019107 -0.775055409747992
NUDT22 1.08697339158276 0.937865195137467 0.149108196445297 NA -0.78875699869217
ZNF852 0.855708158956629 0.836747715914652 0.0189604430419771 NA -0.817787272872675
INSYN2A 0.829178310411688 0.829178310411688 NA NA -0.829178310411688
TBC1D13 0.937707817898283 0.9022252977861 0.0126538409018023 0.0228286792103811 -0.866742777673916
PCNX1 0.872980657365371 0.872980657365371 NA NA -0.872980657365371
SYNGR1 0.953573663686498 0.91645971871948 0.0188807720974313 0.0182331728695864 -0.879345773752462
RASA3 0.993873596082732 0.963236740066542 0.0104415283144829 0.0201953277017071 -0.932599884050352
ANKRD39 1.02647635791548 0.980902567519062 0.0293496124214682 0.0162241779749472 -0.935328777122647
CDPF1 0.992319758783781 0.965124710774049 0.0107281844339628 0.016466863575769 -0.937929662764317
PCDH7 1.00424230218551 0.979854982311151 0.00883681432511996 0.0155505055492341 -0.955467662436797
LRCH4 0.961684976407382 NA NA 0.961684976407382 NA
GPR137 0.947214503987743 NA 0.00657414858095373 0.940640355406789 NA
CDIP1 0.81424643729059 NA 0.770389305262193 0.0438571320283972 NA
GLT8D1 0.787357890480051 NA 0.022764245734362 0.764593644745689 NA
SMCHD1 0.772289613041528 NA NA 0.772289613041528 NA
KCNH6 0.771286135430762 NA NA 0.771286135430762 NA
QRICH2 0.707968960919801 NA NA 0.707968960919801 NA
NSD3 0.454299505693812 NA 0.177512331699317 0.276787173994495 NA
PRIMPOL 0.43141981480118 NA 0.187986964353112 0.243432850448068 NA
BOD1L1 0.391751435847629 NA 0.156063385531454 0.235688050316175 NA
THUMPD3 0.38981807806242 NA 0.0833207607870322 0.306497317275388 NA
SCAMP1 0.381656995703561 NA 0.0965968984300164 0.285060097273545 NA
PCYOX1L 0.370036669637766 NA 0.340307416557116 0.0297292530806503 NA
PGAP3 0.366376802699056 NA 0.0267222991277326 0.339654503571323 NA
TMCO6 0.362384118837431 NA 0.347235059063875 0.0151490597735564 NA
ABHD5 0.337060616382853 NA 0.0763737830847929 0.26068683329806 NA
FHL2 0.322079136907973 NA 0.208123798814813 0.11395533809316 NA
LRGUK 0.316243248781717 NA 0.12529103094002 0.190952217841697 NA
CDK11A 0.310565849309232 NA 0.123094289055184 0.187471560254048 NA
ISLR2 0.286014323135007 NA 0.0144188932191224 0.271595429915885 NA
DPCD 0.285169417041841 NA 0.105691400325571 0.17947801671627 NA
ATP5F1D 0.28354255705388 NA 0.00979536039768403 0.273747196656196 NA
UGDH 0.278371139365066 NA 0.278371139365066 NA NA
C1orf52 0.278029613665593 NA 0.0201358797877501 0.257893733877843 NA
MANBA 0.274110418678145 NA 0.192491055082068 0.0816193635960769 NA
CALM2 0.273364331946536 NA 0.115052236959009 0.158312094987527 NA
STOX1 0.265169064430777 NA NA 0.265169064430777 NA
NPIPB3 0.26506533965757 NA 0.241197644357071 0.0238676953004987 NA
KLHL1 0.264086542644102 NA 0.104376274680794 0.159710267963308 NA
HSPA12A 0.258695629658792 NA 0.15603183922347 0.102663790435322 NA
ELP5 0.245173689175756 NA 0.245173689175756 NA NA
ANO5 0.241947361167378 NA 0.131679924821455 0.110267436345923 NA
TBL3 0.236638763094556 NA 0.0124753941894387 0.224163368905117 NA
ZNF470 0.23621752755152 NA 0.013669286096086 0.222548241455434 NA
MYOM2 0.235740768653578 NA 0.0929967538733615 0.142744014780216 NA
KIFC2 0.229882586710809 NA 0.0318811148902063 0.198001471820603 NA
ABHD8 0.227919476218263 NA 0.0328852557970597 0.195034220421203 NA
ARHGAP12 0.224555720297567 NA 0.0918191488128471 0.13273657148472 NA
ECEL1 0.224156575549489 NA 0.205538502097858 0.0186180734516312 NA
IDH1 0.223332851118061 NA 0.0125752971793554 0.210757553938706 NA
UQCC2 0.216101356892146 NA NA 0.216101356892146 NA
OLA1 0.208382032202176 NA 0.0275501612301327 0.180831870972043 NA
CCDC57 0.205907625838647 NA 0.0108928877271223 0.195014738111525 NA
PEG10 0.205773975083402 NA 0.0810474964463227 0.124726478637079 NA
WDR19 0.204960282035551 NA 0.0333861079386973 0.171574174096854 NA
NADK 0.204314330299837 NA 0.0156235109705791 0.188690819329258 NA
MAP3K7 0.200122239044319 NA 0.0160863019376979 0.184035937106621 NA
PDE1A 0.193570309921385 NA 0.0458595230953408 0.147710786826044 NA
SLC7A8 0.193050184103132 NA 0.0175189274306397 0.175531256672492 NA
TOGARAM1 0.191876513887553 NA 0.0144816163910789 0.177394897496474 NA
CASD1 0.190249601863034 NA 0.0121954725976714 0.178054129265363 NA
MED12L 0.186510505587132 NA 0.167074291967705 0.0194362136194265 NA
USP49 0.17119276070895 NA 0.0117822376109727 0.159410523097977 NA
SIDT2 0.169571611068196 NA NA 0.169571611068196 NA
RNF14 0.168857171648406 NA 0.0618552444808432 0.107001927167563 NA
ENTPD1 0.168819579342189 NA 0.01234199969974 0.156477579642449 NA
SPCS2 0.158169082939106 NA 0.158169082939106 NA NA
TMEM80 0.157735433622314 NA NA 0.157735433622314 NA
MAMDC2 0.157663961895559 NA 0.012583760427 0.145080201468559 NA
EED 0.156453398085187 NA 0.136458104598712 0.0199952934864747 NA
YBX1 0.154594792551524 NA 0.0561724164544043 0.0984223760971195 NA
ARL6 0.153869690508107 NA 0.0111948802136249 0.142674810294482 NA
LRP8 0.153170058024828 NA 0.123738180722958 0.02943187730187 NA
ETV6 0.152518101233802 NA 0.133702753230897 0.018815348002905 NA
KIF6 0.151920555362087 NA 0.0833781877888283 0.0685423675732586 NA
XRRA1 0.149861779814545 NA 0.149861779814545 NA NA
ZNF391 0.148234923548048 NA 0.00828252744500646 0.139952396103042 NA
MYO1H 0.148103382495093 NA 0.0951474416734291 0.0529559408216642 NA
HSP90B1 0.146215528985619 NA NA 0.146215528985619 NA
PCSK7 0.144861574743671 NA 0.0119897056146073 0.132871869129064 NA
ARNT2 0.143399425035862 NA 0.0550490965781613 0.0883503284577011 NA
RNFT2 0.141865936594958 NA 0.0132324388157783 0.12863349777918 NA
CLPB 0.140965818389462 NA 0.0994685500023741 0.0414972683870878 NA
ADAM10 0.136283120863007 NA 0.109642895930749 0.0266402249322578 NA
GINS2 0.132212406937955 NA 0.0253209880544057 0.106891418883549 NA
PSMG1 0.132170673116443 NA 0.0131434775167568 0.119027195599686 NA
DDRGK1 0.130255647484962 NA NA 0.130255647484962 NA
BEND6 0.129529081449351 NA 0.0150360710169539 0.114493010432397 NA
TVP23B 0.129337870221844 NA NA 0.129337870221844 NA
MYO16 0.129307857266038 NA 0.109465680587664 0.0198421766783742 NA
MGAT1 0.12862103007221 NA 0.0125114343811298 0.11610959569108 NA
PPHLN1 0.128112562592889 NA 0.0200348662846109 0.108077696308278 NA
TRPV4 0.127796569269328 NA NA 0.127796569269328 NA
GTF2IRD2 0.125582224379759 NA NA 0.125582224379759 NA
COL6A2 0.125553697353386 NA 0.107747928121721 0.0178057692316652 NA
CWC22 0.12531002949797 NA 0.0961431976507575 0.0291668318472121 NA
C5AR1 0.123978012849985 NA 0.0850662151137052 0.03891179773628 NA
P4HA3 0.123423529067639 NA NA 0.123423529067639 NA
ABCB1 0.123191085557692 NA NA 0.123191085557692 NA
P2RX6 0.122990221710655 NA 0.034424838833335 0.0885653828773204 NA
MAN2C1 0.122962168772686 NA 0.0154372441670954 0.107524924605591 NA
NFX1 0.121350915334575 NA 0.0457155496298813 0.0756353657046934 NA
MTHFR 0.119086496064944 NA NA 0.119086496064944 NA
DOP1B 0.118381643879285 NA NA 0.118381643879285 NA
CSTF1 0.118304696172471 NA NA 0.118304696172471 NA
DMAC2L 0.117943254196234 NA 0.0201260674417907 0.0978171867544435 NA
NAGA 0.116468698934987 NA 0.0550000148864346 0.0614686840485528 NA
KIFAP3 0.115952315123018 NA 0.0120768153902788 0.103875499732739 NA
TENT4A 0.11509075180505 NA 0.11509075180505 NA NA
ANKLE2 0.114645691488652 NA NA 0.114645691488652 NA
CHN1 0.113801359590851 NA 0.0302989445901203 0.0835024150007304 NA
PSMB1 0.113620287930125 NA 0.0323896206342242 0.081230667295901 NA
TMEM128 0.113527857880152 NA 0.0927574791063098 0.0207703787738418 NA
TBC1D16 0.113429557908189 NA 0.0147451996016436 0.0986843583065455 NA
CHPT1 0.112975809318775 NA 0.0566745259703775 0.0563012833483974 NA
FMN2 0.112708311962006 NA 0.0939826613752812 0.018725650586725 NA
PLXNB2 0.111836606804647 NA 0.111836606804647 NA NA
B3GALT4 0.107703304003362 NA 0.052645693774195 0.0550576102291674 NA
RALBP1 0.106905938699979 NA NA 0.106905938699979 NA
MAP1LC3A 0.106835823053066 NA 0.089891649428794 0.0169441736242719 NA
EGLN3 0.106628001109603 NA 0.0944938553545471 0.0121341457550557 NA
ABR 0.104630051545094 NA NA 0.104630051545094 NA
VPS37A 0.103961209386329 NA 0.0885093660094445 0.0154518433768849 NA
AK3 0.103922750769435 NA 0.0851563372481851 0.0187664135212502 NA
ZNF100 0.103595074479432 NA 0.103595074479432 NA NA
IER3 0.102463199539491 NA 0.0101675520552372 0.0922956474842542 NA
TRMT2A 0.102373503101344 NA 0.079929436128378 0.0224440669729656 NA
ECI2 0.101837941845127 NA 0.101837941845127 NA NA
MSI1 0.101535857260051 NA 0.0477893170813177 0.0537465401787329 NA
ANKMY1 0.100398221648717 NA 0.0156788197616007 0.0847194018871166 NA
OGN 0.100362298024614 NA 0.0392773669939971 0.0610849310306169 NA
ARHGEF12 0.100110646737602 NA 0.0535712974195589 0.0465393493180426 NA
PTPA 0.0997569654795759 NA 0.0161270358714981 0.0836299296080778 NA
FAM174A 0.0992730496022598 NA 0.0140127056651866 0.0852603439370732 NA
BAK1 0.0979333491383831 NA 0.0834188579983472 0.0145144911400359 NA
MYCBP2 0.0979034881952062 NA 0.0735646743582507 0.0243388138369555 NA
WNT2B 0.0978229998290991 NA 0.0804869808038061 0.017336019025293 NA
